Id,employeenumber,WFO,WFH,Travel,Leaves,NoSwipe,month,year,is_active,CreatedBy,ModifiedBy,CreatedDate,ModifiedDate
1502,31500572,2,10,0,14,7,7,2025,1,34852320,34852320,2025-08-01 16:17:48.723,2025-08-18 11:05:50.490
1503,30750731,14,0,0,4,5,7,2025,1,34852320,34852320,2025-08-01 16:17:54.113,2025-08-08 20:12:15.877
1504,36060056,13,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 16:18:23.040,2025-08-01 16:18:23.260
1505,35583065,13,2,0,4,6,7,2025,1,34852320,34852320,2025-08-01 16:18:50.497,2025-08-01 16:18:50.573
1506,34260273,18,0,0,2,3,7,2025,1,34852320,34852320,2025-08-01 16:19:17.187,2025-08-19 09:14:57.737
1507,32819148,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 16:20:00.193,2025-08-18 09:51:05.713
1508,35036040,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 16:20:54.763,2025-08-18 12:07:49.113
1509,30369039,16,0,0,0,8,7,2025,1,34852320,34852320,2025-08-01 16:21:10.893,2025-08-01 16:21:10.953
1510,35583877,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 16:21:15.347,2025-08-01 16:21:15.720
1511,34175767,11,3,0,5,7,7,2025,1,34852320,34852320,2025-08-01 16:21:35.677,2025-08-17 12:03:21.607
1512,34522302,20,0,0,0,3,7,2025,1,34852320,34852320,2025-08-01 16:22:08.743,2025-08-01 16:22:08.837
1513,35183210,6,9,0,1,7,7,2025,1,34852320,34852320,2025-08-01 16:22:29.277,2025-08-19 07:23:08.383
1514,30259238,16,0,0,2,5,7,2025,1,34852320,34852320,2025-08-01 16:23:04.377,2025-08-04 21:55:29.817
1515,30308756,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 16:23:08.877,2025-08-18 16:44:27.450
1516,34115859,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 16:23:52.430,2025-08-12 15:52:11.413
1517,32772900,10,0,0,6,7,7,2025,1,34852320,NULL,2025-08-01 16:24:06.290,NULL
1518,33957308,14,2,0,6,3,7,2025,1,34852320,34852320,2025-08-01 16:24:09.370,2025-08-12 10:33:44.677
1519,32466457,14,0,0,0,9,7,2025,1,34852320,34852320,2025-08-01 16:24:25.967,2025-08-01 16:24:26.047
1520,34900867,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 16:24:28.687,2025-08-18 07:16:15.873
1521,32029448,20,0,0,1,2,7,2025,1,34852320,34852320,2025-08-01 16:25:09.910,2025-08-01 16:25:09.990
1522,35357023,12,3,0,4,7,7,2025,1,34852320,34852320,2025-08-01 16:27:13.617,2025-08-14 23:00:42.650
1523,34653312,17,0,0,1,5,7,2025,1,34852320,34852320,2025-08-01 16:27:38.933,2025-08-01 16:27:42.073
1524,31055599,5,0,21,1,2,7,2025,1,34852320,34852320,2025-08-01 16:28:07.437,2025-08-01 16:28:07.703
1525,30801231,21,0,0,2,0,7,2025,1,34852320,34852320,2025-08-01 16:31:39.547,2025-08-12 13:39:55.567
1526,30318497,17,0,1,1,4,7,2025,1,34852320,34852320,2025-08-01 16:33:01.900,2025-08-18 17:03:39.937
1527,35004529,15,1,0,2,6,7,2025,1,34852320,34852320,2025-08-01 16:33:48.940,2025-08-11 20:27:14.717
1528,30297722,21,0,0,2,0,7,2025,1,34852320,34852320,2025-08-01 16:33:57.363,2025-08-01 16:33:57.597
1529,35553579,14,0,0,5,4,7,2025,1,34852320,34852320,2025-08-01 16:34:02.487,2025-08-01 16:34:02.567
1530,34897434,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 16:35:01.340,2025-08-18 16:32:31.740
1531,35471916,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 16:35:30.720,2025-08-01 16:35:30.813
1532,34872889,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 16:35:31.767,2025-08-12 15:46:20.490
1533,30291595,11,3,0,5,7,7,2025,1,34852320,34852320,2025-08-01 16:35:52.457,2025-08-18 07:03:15.357
1534,30234522,8,0,13,1,5,7,2025,1,34852320,34852320,2025-08-01 16:36:24.653,2025-08-13 15:26:06.963
1535,33725997,13,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 16:36:31.760,2025-08-01 16:36:46.733
1536,32220285,17,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 16:36:46.453,2025-08-01 16:36:50.437
1537,34776528,20,0,0,0,3,7,2025,1,34852320,34852320,2025-08-01 16:38:23.073,2025-08-18 15:46:40.513
1538,34821596,13,3,0,3,7,7,2025,1,34852320,NULL,2025-08-01 16:38:42.933,NULL
1539,34066867,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 16:39:23.003,2025-08-01 16:39:32.613
1540,35205401,7,0,0,11,5,7,2025,1,34852320,34852320,2025-08-01 16:39:41.630,2025-08-18 17:16:31.253
1541,34852829,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 16:40:57.563,2025-08-18 10:25:37.180
1542,32671706,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 16:40:57.627,2025-08-14 22:02:27.307
1543,34831068,6,0,13,1,7,7,2025,1,34852320,34852320,2025-08-01 16:41:36.083,2025-08-01 16:41:36.740
1544,33375080,12,3,0,6,5,7,2025,1,34852320,34852320,2025-08-01 16:42:49.863,2025-08-01 16:42:49.893
1545,33218624,21,0,0,1,1,7,2025,1,34852320,34852320,2025-08-01 16:42:59.613,2025-08-18 14:03:59.123
1546,35540414,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 16:43:06.130,2025-08-18 11:19:30.830
1547,35606424,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 16:44:08.637,2025-08-13 12:33:39.707
1548,30297526,19,0,0,1,3,7,2025,1,34852320,34852320,2025-08-01 16:44:29.797,2025-08-01 16:45:34.840
1549,34993981,14,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 16:44:30.500,2025-08-18 15:21:41.113
1550,34668743,11,0,0,5,8,7,2025,1,34852320,34852320,2025-08-01 16:44:44.767,2025-08-13 08:37:31.837
1551,34742271,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 16:44:47.377,2025-08-19 11:22:49.683
1552,32448183,9,5,0,7,7,7,2025,1,34852320,34852320,2025-08-01 16:45:08.787,2025-08-13 21:04:59.440
1553,30811541,5,2,0,14,4,7,2025,1,34852320,34852320,2025-08-01 16:45:11.193,2025-08-14 08:48:31.500
1554,32785745,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 16:45:22.620,2025-08-01 16:47:24.760
1555,32161641,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 16:45:45.043,2025-08-03 23:40:15.997
1556,34702956,21,0,0,0,2,7,2025,1,34852320,34852320,2025-08-01 16:45:52.153,2025-08-01 16:45:52.263
1557,30970067,10,2,0,6,7,7,2025,1,34852320,34852320,2025-08-01 16:46:43.443,2025-08-19 11:31:03.463
1558,31356997,5,10,0,11,7,7,2025,1,34852320,34852320,2025-08-01 16:47:03.587,2025-08-18 10:59:40.413
1559,34597008,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 16:47:17.543,2025-08-08 16:03:26.667
1560,34659478,14,2,0,5,6,7,2025,1,34852320,34852320,2025-08-01 16:48:47.900,2025-08-19 07:12:23.050
1561,35513523,6,3,0,8,8,7,2025,1,34852320,NULL,2025-08-01 16:49:28.577,NULL
1562,32758757,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 16:49:48.160,2025-08-19 07:38:03.490
1563,35680780,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 16:50:12.600,2025-08-18 12:20:44.567
1564,35186985,13,2,0,2,9,7,2025,1,34852320,34852320,2025-08-01 16:50:27.647,2025-08-04 12:58:15.403
1565,35151986,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 16:50:44.243,2025-08-19 10:39:43.270
1566,35245662,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 16:50:44.993,2025-08-18 12:16:26.707
1567,32033665,19,0,0,2,2,7,2025,1,34852320,34852320,2025-08-01 16:50:47.460,2025-08-01 16:51:04.557
1568,30279948,13,1,0,3,7,7,2025,1,34852320,NULL,2025-08-01 16:50:47.633,NULL
1569,30257052,2,10,0,5,6,7,2025,1,34852320,34852320,2025-08-01 16:50:51.820,2025-08-03 23:03:19.853
1570,36008097,22,0,0,1,0,7,2025,1,34852320,34852320,2025-08-01 16:51:03.493,2025-08-18 17:11:47.203
1571,35802738,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 16:52:13.160,2025-08-19 00:51:30.670
1572,32721840,14,1,0,4,5,7,2025,1,34852320,34852320,2025-08-01 16:52:23.863,2025-08-01 16:52:23.927
1573,30287895,5,0,0,16,2,7,2025,1,34852320,34852320,2025-08-01 16:52:39.990,2025-08-01 23:55:33.087
1574,30344404,16,0,3,1,3,7,2025,1,34852320,34852320,2025-08-01 16:53:30.527,2025-08-01 16:53:30.717
1575,30788620,16,0,0,2,5,7,2025,1,34852320,34852320,2025-08-01 16:53:45.407,2025-08-01 16:53:45.717
1576,35097858,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 16:55:33.077,2025-08-19 10:59:13.883
1577,31625395,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 16:56:34.913,2025-08-01 16:56:35.167
1578,31734990,19,0,2,0,4,7,2025,1,34852320,34852320,2025-08-01 16:56:40.213,2025-08-14 10:51:50.433
1579,30567253,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 16:56:48.667,2025-08-04 12:41:11.177
1580,35246493,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 16:57:46.833,2025-08-01 16:58:00.507
1581,34977400,15,1,0,3,6,7,2025,1,34852320,34852320,2025-08-01 17:00:13.183,2025-08-18 13:35:51.740
1582,30265515,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 17:00:26.983,2025-08-08 10:23:39.513
1583,35085139,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:00:30.763,2025-08-18 22:48:18.967
1584,32152009,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 17:00:56.110,2025-08-18 14:23:54.387
1585,31632145,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:01:01.940,2025-08-19 04:45:54.260
1586,34994123,0,0,0,4,19,7,2025,1,34852320,34852320,2025-08-01 17:01:12.660,2025-08-11 15:33:35.653
1587,33560673,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 17:01:22.630,2025-08-19 09:21:21.860
1588,35361955,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:01:45.807,2025-08-01 17:01:48.417
1589,35368146,10,0,0,6,7,7,2025,1,34852320,34852320,2025-08-01 17:01:58.010,2025-08-01 17:01:58.103
1590,35393298,14,0,0,5,4,7,2025,1,34852320,34852320,2025-08-01 17:02:18.093,2025-08-19 10:22:45.217
1591,34891038,18,0,0,1,4,7,2025,1,34852320,34852320,2025-08-01 17:02:42.313,2025-08-08 09:51:47.017
1592,36063598,14,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 17:02:43.893,2025-08-01 17:02:43.957
1593,30291764,15,1,0,3,5,7,2025,1,34852320,34852320,2025-08-01 17:03:25.947,2025-08-01 17:03:26.213
1594,31563433,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 17:04:23.813,2025-08-06 10:00:54.353
1595,35181588,16,0,0,4,3,7,2025,1,34852320,34852320,2025-08-01 17:04:50.020,2025-08-14 13:47:29.363
1596,35504695,17,0,0,4,2,7,2025,1,34852320,34852320,2025-08-01 17:05:14.117,2025-08-06 10:40:06.280
1597,34916832,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 17:05:33.027,2025-08-17 15:05:10.490
1598,35333175,21,0,0,0,2,7,2025,1,34852320,34852320,2025-08-01 17:05:38.950,2025-08-01 17:05:39.057
1599,35245537,15,0,0,3,5,7,2025,1,34852320,34852320,2025-08-01 17:06:43.547,2025-08-18 09:12:09.163
1600,30225943,10,1,2,4,7,7,2025,1,34852320,34852320,2025-08-01 17:07:33.020,2025-08-16 21:00:06.213
1601,35447187,17,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:08:31.263,2025-08-16 17:18:18.550
1602,33654297,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 17:10:58.533,2025-08-07 18:02:33.940
1603,35104467,13,0,0,3,7,7,2025,1,34852320,NULL,2025-08-01 17:11:47.400,NULL
1604,34179638,13,3,0,5,6,7,2025,1,34852320,34852320,2025-08-01 17:11:56.523,2025-08-07 09:11:26.033
1605,30994078,12,3,0,2,6,7,2025,1,34852320,34852320,2025-08-01 17:12:08.463,2025-08-18 12:16:01.783
1606,35561301,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 17:12:08.730,2025-08-14 09:49:04.313
1607,36072436,3,0,0,0,0,7,2025,1,34852320,NULL,2025-08-01 17:12:08.963,NULL
1608,35554177,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 17:12:38.763,2025-08-11 14:24:50.697
1609,36069574,3,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 17:12:51.500,2025-08-13 11:36:12.113
1610,32780134,4,8,0,4,7,7,2025,1,34852320,34852320,2025-08-01 17:13:08.613,2025-08-19 11:34:10.233
1611,30259327,9,5,0,9,5,7,2025,1,34852320,34852320,2025-08-01 17:13:24.190,2025-08-01 17:13:24.253
1612,30261350,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:13:26.097,2025-08-17 21:28:04.810
1613,30244995,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 17:14:42.043,2025-08-19 00:48:00.050
1614,34736974,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 17:14:44.857,2025-08-14 07:19:52.857
1615,35639229,11,3,0,5,7,7,2025,1,34852320,NULL,2025-08-01 17:15:00.093,NULL
1616,34967938,19,0,0,0,4,7,2025,1,34852320,34852320,2025-08-01 17:15:01.627,2025-08-07 19:11:03.960
1617,35314221,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 17:15:05.813,2025-08-09 20:58:15.617
1618,33231627,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 17:17:21.770,2025-08-18 17:45:04.453
1619,34795874,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:17:27.193,2025-08-18 12:47:41.533
1620,30280598,16,0,1,1,5,7,2025,1,34852320,34852320,2025-08-01 17:18:25.610,2025-08-01 17:19:47.557
1621,33885859,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:20:27.093,2025-08-01 17:20:27.170
1622,35255286,17,0,0,1,5,7,2025,1,34852320,34852320,2025-08-01 17:20:35.267,2025-08-05 22:30:55.620
1623,30319566,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 17:22:13.937,2025-08-01 17:22:14.060
1624,35760373,22,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 17:22:28.627,2025-08-01 17:22:28.703
1625,35293949,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 17:23:30.493,2025-08-18 17:31:40.363
1626,34156403,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 17:23:50.087,2025-08-19 08:42:16.360
1627,34820828,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 17:25:12.430,2025-08-18 19:54:29.913
1628,34130324,19,0,0,0,4,7,2025,1,34852320,34852320,2025-08-01 17:25:20.367,2025-08-17 18:15:27.990
1629,30914501,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 17:25:42.620,2025-08-07 12:20:05.177
1630,34705604,21,0,0,1,3,7,2025,1,34852320,34852320,2025-08-01 17:25:42.963,2025-08-18 07:51:15.483
1631,33874031,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 17:26:12.810,2025-08-19 07:38:20.587
1632,31659900,21,0,0,2,0,7,2025,1,34852320,34852320,2025-08-01 17:26:42.610,2025-08-19 07:34:46.717
1633,34904916,20,0,0,1,2,7,2025,1,34852320,34852320,2025-08-01 17:27:33.137,2025-08-01 17:27:33.213
1634,31318100,19,0,0,0,4,7,2025,1,34852320,34852320,2025-08-01 17:27:34.073,2025-08-14 12:27:10.360
1635,33551219,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 17:27:38.340,2025-08-07 17:53:26.777
1636,32669862,8,2,0,8,7,7,2025,1,34852320,34852320,2025-08-01 17:27:41.997,2025-08-14 14:09:06.947
1637,35576242,12,0,0,0,11,7,2025,1,34852320,NULL,2025-08-01 17:28:58.050,NULL
1638,34285620,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 17:29:07.023,2025-08-19 09:10:18.217
1639,35955010,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 17:29:58.340,2025-08-18 23:30:47.733
1640,34236069,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 17:30:27.880,2025-08-18 10:47:21.700
1641,34947586,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:32:34.940,2025-08-01 17:32:39.037
1642,33267624,13,0,4,1,5,7,2025,1,34852320,34852320,2025-08-01 17:33:03.990,2025-08-19 06:10:12.793
1643,35035470,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 17:33:24.340,2025-08-07 10:38:54.000
1644,33885001,16,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:34:14.110,2025-08-05 17:50:37.010
1645,35126167,16,0,0,2,5,7,2025,1,34852320,34852320,2025-08-01 17:34:43.567,2025-08-01 17:34:43.677
1646,31101307,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 17:35:17.840,2025-08-19 09:07:29.303
1647,35151664,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 17:35:30.607,2025-08-05 11:50:20.263
1648,30225293,19,0,0,0,4,7,2025,1,34852320,34852320,2025-08-01 17:35:38.153,2025-08-19 08:55:50.097
1649,30313580,13,1,2,2,7,7,2025,1,34852320,34852320,2025-08-01 17:37:05.353,2025-08-19 06:39:18.727
1650,31219495,7,0,0,0,16,7,2025,1,34852320,34852320,2025-08-01 17:37:23.277,2025-08-19 09:01:40.687
1651,35777944,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 17:38:49.493,2025-08-10 20:46:56.810
1652,30290872,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 17:40:12.143,2025-08-19 07:16:07.643
1653,30274934,5,0,17,1,6,7,2025,1,34852320,34852320,2025-08-01 17:40:19.847,2025-08-18 13:17:00.150
1654,34961514,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 17:40:45.633,2025-08-01 17:40:54.290
1655,30392673,9,0,10,2,6,7,2025,1,34852320,34852320,2025-08-01 17:41:57.843,2025-08-15 07:46:49.850
1656,35390594,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 17:42:51.043,2025-08-17 21:21:09.420
1657,30961077,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:43:02.730,2025-08-17 10:39:53.223
1658,34765745,15,0,0,3,5,7,2025,1,34852320,34852320,2025-08-01 17:43:34.110,2025-08-18 10:42:05.893
1659,35041169,22,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 17:43:47.457,2025-08-15 00:24:57.840
1660,30280963,11,3,0,5,7,7,2025,1,34852320,34852320,2025-08-01 17:47:25.393,2025-08-01 17:48:06.227
1661,30282809,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 17:47:48.553,2025-08-18 20:56:26.023
1662,34177701,2,8,0,1,11,7,2025,1,34852320,34852320,2025-08-01 17:48:59.580,2025-08-19 10:43:43.727
1663,33370290,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 17:50:41.733,2025-08-18 17:58:22.643
1664,30294574,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:51:15.487,2025-08-05 17:03:02.533
1665,33556713,17,0,0,3,2,7,2025,1,34852320,34852320,2025-08-01 17:51:50.770,2025-08-19 05:19:16.267
1666,34851410,14,0,0,1,8,7,2025,1,34852320,NULL,2025-08-01 17:54:27.867,NULL
1667,34467657,12,1,0,4,9,7,2025,1,34852320,34852320,2025-08-01 17:55:07.603,2025-08-18 20:13:28.477
1668,34105361,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:55:29.420,2025-08-12 14:18:24.273
1669,33899103,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 17:56:18.177,2025-08-04 11:34:04.913
1670,35213866,1,17,0,0,5,7,2025,1,34852320,34852320,2025-08-01 17:56:28.550,2025-08-07 10:28:27.627
1671,34936990,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 17:58:05.800,2025-08-01 17:58:09.300
1672,30276120,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 17:59:11.150,2025-08-14 15:57:41.353
1673,30252315,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 17:59:17.133,2025-08-04 10:36:51.110
1674,31007357,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 18:00:30.147,2025-08-01 18:00:30.253
1675,36023757,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 18:01:10.150,2025-08-01 18:01:10.230
1676,35937754,15,0,4,0,4,7,2025,1,34852320,NULL,2025-08-01 18:02:28.097,NULL
1677,31722609,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 18:03:06.443,2025-08-01 18:03:06.553
1678,30298829,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 18:03:29.777,2025-08-01 18:03:29.840
1679,30231918,13,2,0,2,9,7,2025,1,34852320,34852320,2025-08-01 18:04:25.490,2025-08-01 18:04:25.600
1680,35809544,7,0,12,0,7,7,2025,1,34852320,34852320,2025-08-01 18:05:07.840,2025-08-06 17:14:37.817
1681,35531335,10,0,0,6,7,7,2025,1,34852320,34852320,2025-08-01 18:05:25.763,2025-08-14 16:27:08.527
1682,33583685,19,0,0,1,3,7,2025,1,34852320,34852320,2025-08-01 18:06:29.227,2025-08-15 20:03:08.610
1683,30262439,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 18:08:26.927,2025-08-19 08:37:58.200
1684,33234982,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 18:09:30.623,2025-08-01 18:09:30.827
1685,35391913,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 18:09:55.347,2025-08-18 15:35:25.560
1686,32552595,18,0,0,3,2,7,2025,1,34852320,34852320,2025-08-01 18:13:17.497,2025-08-18 14:47:29.330
1687,31353419,19,0,0,0,4,7,2025,1,34852320,34852320,2025-08-01 18:13:56.050,2025-08-16 23:20:40.053
1688,30371534,12,2,0,4,7,7,2025,1,34852320,34852320,2025-08-01 18:14:44.460,2025-08-19 06:57:58.417
1689,34202924,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 18:16:03.833,2025-08-19 03:23:07.150
1690,30695249,15,2,0,5,3,7,2025,1,34852320,NULL,2025-08-01 18:16:05.553,NULL
1691,34802394,11,3,0,7,5,7,2025,1,34852320,34852320,2025-08-01 18:18:47.103,2025-08-05 10:20:29.547
1692,30314295,12,0,1,4,6,7,2025,1,34852320,34852320,2025-08-01 18:21:40.487,2025-08-16 10:11:07.397
1693,30344538,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 18:22:15.383,2025-08-18 15:51:21.077
1694,30238733,18,0,0,4,1,7,2025,1,34852320,34852320,2025-08-01 18:23:45.593,2025-08-19 09:00:49.583
1695,34956012,22,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 18:25:04.993,2025-08-19 07:35:54.553
1696,30247590,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 18:25:51.703,2025-08-01 18:25:51.827
1697,35581502,0,23,0,0,0,7,2025,1,34852320,34852320,2025-08-01 18:25:59.720,2025-08-18 22:54:02.653
1698,34943367,4,10,0,2,7,7,2025,1,34852320,34852320,2025-08-01 18:26:04.063,2025-08-02 16:31:06.180
1699,34849326,10,2,0,6,7,7,2025,1,34852320,34852320,2025-08-01 18:26:22.253,2025-08-19 07:40:37.903
1700,35060708,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 18:26:39.100,2025-08-14 00:44:56.013
1701,34559889,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 18:27:07.353,2025-08-04 14:46:36.617
1702,34890100,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 18:28:00.140,2025-08-18 16:14:46.397
1703,31362212,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 18:28:11.610,2025-08-11 14:26:04.343
1704,31740741,19,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 18:29:34.713,2025-08-12 10:06:52.830
1705,34822498,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 18:30:43.740,2025-08-13 18:00:54.130
1706,35255044,11,3,0,5,7,7,2025,1,34852320,34852320,2025-08-01 18:31:18.163,2025-08-12 21:43:32.493
1707,34984660,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 18:31:50.683,2025-08-01 18:31:50.777
1708,34955317,17,0,0,1,5,7,2025,1,34852320,NULL,2025-08-01 18:31:59.967,NULL
1709,34679688,20,0,0,1,2,7,2025,1,34852320,34852320,2025-08-01 18:33:25.103,2025-08-18 16:04:33.100
1710,32452943,22,0,0,1,0,7,2025,1,34852320,34852320,2025-08-01 18:34:40.113,2025-08-01 18:34:40.220
1711,35033891,21,0,0,3,3,7,2025,1,34852320,34852320,2025-08-01 18:35:03.913,2025-08-01 18:35:04.193
1712,34093828,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 18:35:26.043,2025-08-05 10:43:12.977
1713,34525050,8,9,0,0,6,7,2025,1,34852320,34852320,2025-08-01 18:36:14.453,2025-08-10 21:54:50.013
1714,34913425,9,3,0,6,7,7,2025,1,34852320,34852320,2025-08-01 18:37:30.043,2025-08-05 21:10:02.857
1715,35035880,22,0,0,1,0,7,2025,1,34852320,34852320,2025-08-01 18:39:21.777,2025-08-18 07:00:02.910
1716,35560473,18,0,3,0,4,7,2025,1,34852320,34852320,2025-08-01 18:39:38.217,2025-08-18 12:37:01.677
1717,34762597,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 18:40:57.787,2025-08-11 11:10:29.680
1718,31367333,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 18:45:53.783,2025-08-11 07:54:24.100
1719,35393332,13,6,0,6,4,7,2025,1,34852320,34852320,2025-08-01 18:47:31.903,2025-08-03 07:51:03.973
1720,33714696,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 18:48:54.993,2025-08-12 15:52:13.790
1721,35003566,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 18:49:29.997,2025-08-05 04:48:14.447
1722,30386485,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 18:53:25.970,2025-08-01 18:55:59.443
1723,30380613,10,5,0,6,7,7,2025,1,34852320,34852320,2025-08-01 18:54:05.473,2025-08-18 08:50:54.150
1724,35720988,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 18:54:15.837,2025-08-01 18:54:21.527
1725,31101110,5,1,12,2,7,7,2025,1,34852320,34852320,2025-08-01 18:54:49.217,2025-08-01 18:54:49.277
1726,30316444,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 18:55:24.283,2025-08-04 11:10:10.050
1727,34642753,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 18:55:42.647,2025-08-01 18:56:03.367
